Trip 0:
  Lon: -80.115090, Lat: 26.787754
  Lon: -80.116937, Lat: 26.759414
  Lon: -80.116976, Lat: 26.759687
  Lon: -80.117114, Lat: 26.759823
  Lon: -80.117386, Lat: 26.759797
  Lon: -80.117478, Lat: 26.759798
  Lon: -80.117720, Lat: 26.759761
  Lon: -80.117812, Lat: 26.759761
  Lon: -80.118059, Lat: 26.759761
  Lon: -80.118150, Lat: 26.759844
  Lon: -80.118297, Lat: 26.759843
  Lon: -80.118389, Lat: 26.759844
  Lon: -80.118479, Lat: 26.759828
  Lon: -80.118570, Lat: 26.759829
  Lon: -80.118892, Lat: 26.759842
  Lon: -80.118895, Lat: 26.759834
  Lon: -80.118984, Lat: 26.759843
  Lon: -80.118987, Lat: 26.759835
  Lon: -80.119200, Lat: 26.759869
  Lon: -80.119292, Lat: 26.759869
  Lon: -80.119634, Lat: 26.759880
  Lon: -80.119726, Lat: 26.759881
  Lon: -80.120069, Lat: 26.759812
  Lon: -80.120161, Lat: 26.759812
  Lon: -80.120499, Lat: 26.759908
  Lon: -80.120591, Lat: 26.759909
  Lon: -80.120931, Lat: 26.759919
  Lon: -80.121023, Lat: 26.759919
  Lon: -80.121385, Lat: 26.759851
  Lon: -80.121477, Lat: 26.759852
  Lon: -80.121838, Lat: 26.759863
  Lon: -80.121930, Lat: 26.759863
  Lon: -80.122292, Lat: 26.759877
  Lon: -80.122384, Lat: 26.759878
  Lon: -80.122742, Lat: 26.759975
  Lon: -80.122834, Lat: 26.759975
  Lon: -80.123198, Lat: 26.759984
  Lon: -80.123290, Lat: 26.759985
  Lon: -80.124575, Lat: 26.760407
  Lon: -80.124667, Lat: 26.760408
  Lon: -80.124683, Lat: 26.760410
  Lon: -80.124774, Lat: 26.760493
  Lon: -80.125147, Lat: 26.760504
  Lon: -80.125238, Lat: 26.760505
  Lon: -80.125239, Lat: 26.760422
  Lon: -80.125147, Lat: 26.760422
  Lon: -80.124775, Lat: 26.760410
  Lon: -80.124683, Lat: 26.760492
  Lon: -80.124666, Lat: 26.760490
  Lon: -80.124574, Lat: 26.760490
  Lon: -80.123198, Lat: 26.759902
  Lon: -80.122835, Lat: 26.759893
  Lon: -80.122743, Lat: 26.759892
  Lon: -80.122383, Lat: 26.759960
  Lon: -80.122291, Lat: 26.759960
  Lon: -80.121929, Lat: 26.759946
  Lon: -80.121837, Lat: 26.759945
  Lon: -80.121476, Lat: 26.759934
  Lon: -80.121384, Lat: 26.759934
  Lon: -80.121024, Lat: 26.759837
  Lon: -80.120932, Lat: 26.759836
  Lon: -80.120591, Lat: 26.759826
  Lon: -80.120499, Lat: 26.759826
  Lon: -80.120160, Lat: 26.759895
  Lon: -80.120068, Lat: 26.759894
  Lon: -80.119727, Lat: 26.759799
  Lon: -80.119635, Lat: 26.759798
  Lon: -80.119293, Lat: 26.759787
  Lon: -80.119201, Lat: 26.759786
  Lon: -80.118988, Lat: 26.759752
  Lon: -80.118984, Lat: 26.759760
  Lon: -80.118896, Lat: 26.759752
  Lon: -80.118892, Lat: 26.759760
  Lon: -80.118571, Lat: 26.759746
  Lon: -80.118479, Lat: 26.759746
  Lon: -80.118390, Lat: 26.759761
  Lon: -80.118298, Lat: 26.759761
  Lon: -80.118150, Lat: 26.759762
  Lon: -80.118058, Lat: 26.759844
  Lon: -80.117811, Lat: 26.759844
  Lon: -80.117719, Lat: 26.759843
  Lon: -80.117477, Lat: 26.759880
  Lon: -80.117385, Lat: 26.759880
  Lon: -80.117114, Lat: 26.759906
  Lon: -80.117022, Lat: 26.759905
  Lon: -80.116685, Lat: 26.759894
  Lon: -80.116599, Lat: 26.759894
  Lon: -80.116539, Lat: 26.759864
  Lon: -80.116538, Lat: 26.759947
  Lon: -80.116446, Lat: 26.759946
  Lon: -80.116447, Lat: 26.759863
  Lon: -80.116046, Lat: 26.759839
  Lon: -80.116045, Lat: 26.759842
  Lon: -80.116045, Lat: 26.759922
  Lon: -80.116045, Lat: 26.759925
  Lon: -80.115953, Lat: 26.759924
  Lon: -80.115954, Lat: 26.759921
  Lon: -80.115953, Lat: 26.759842
  Lon: -80.115954, Lat: 26.759839
  Lon: -80.115702, Lat: 26.759829
  Lon: -80.115701, Lat: 26.759911
  Lon: -80.115609, Lat: 26.759911
  Lon: -80.115593, Lat: 26.759905
  Lon: -80.115610, Lat: 26.759828
  Lon: -80.115593, Lat: 26.759822
  Lon: -80.115502, Lat: 26.759822
  Lon: -80.115069, Lat: 26.759804
  Lon: -80.114977, Lat: 26.759804
  Lon: -80.114775, Lat: 26.759792
  Lon: -80.114683, Lat: 26.759873
  Lon: -80.114630, Lat: 26.759869
  Lon: -80.114539, Lat: 26.759868
  Lon: -80.114371, Lat: 26.759859
  Lon: -80.114280, Lat: 26.759858
  Lon: -80.114280, Lat: 26.759776
  Lon: -80.114372, Lat: 26.759776
  Lon: -80.114539, Lat: 26.759785
  Lon: -80.114631, Lat: 26.759786
  Lon: -80.114683, Lat: 26.759791
  Lon: -80.114774, Lat: 26.759874
  Lon: -80.114977, Lat: 26.759886
  Lon: -80.115068, Lat: 26.759887
  Lon: -80.115501, Lat: 26.759904
  Lon: -80.115589, Lat: 26.761141
  Lon: -80.115572, Lat: 26.761748
  Lon: -80.115933, Lat: 26.762063
  Lon: -80.115847, Lat: 26.765093
  Lon: -80.116149, Lat: 26.765421
  Lon: -80.116148, Lat: 26.765504
  Lon: -80.116129, Lat: 26.765629
  Lon: -80.116132, Lat: 26.765921
  Lon: -80.116214, Lat: 26.766117
  Lon: -80.116122, Lat: 26.766199
  Lon: -80.116190, Lat: 26.766780
  Lon: -80.116097, Lat: 26.766862
  Lon: -80.116162, Lat: 26.767427
  Lon: -80.116069, Lat: 26.767509
  Lon: -80.116136, Lat: 26.768075
  Lon: -80.116044, Lat: 26.768157
  Lon: -80.116114, Lat: 26.768696
  Lon: -80.116022, Lat: 26.768778
  Lon: -80.116088, Lat: 26.769319
  Lon: -80.115995, Lat: 26.769401
  Lon: -80.116061, Lat: 26.770015
  Lon: -80.115969, Lat: 26.770097
  Lon: -80.116039, Lat: 26.770707
  Lon: -80.115947, Lat: 26.770788
  Lon: -80.116015, Lat: 26.771323
  Lon: -80.115923, Lat: 26.771405
  Lon: -80.115894, Lat: 26.771942
  Lon: -80.115893, Lat: 26.772024
  Lon: -80.115861, Lat: 26.772640
  Lon: -80.115952, Lat: 26.772723
  Lon: -80.115827, Lat: 26.773336
  Lon: -80.115799, Lat: 26.773946
  Lon: -80.115774, Lat: 26.774545
  Lon: -80.115741, Lat: 26.775366
  Lon: -80.115724, Lat: 26.777973
  Lon: -80.115692, Lat: 26.778682
  Lon: -80.115714, Lat: 26.779640
  Lon: -80.115714, Lat: 26.779722
  Lon: -80.115572, Lat: 26.781431
  Lon: -80.115421, Lat: 26.782844
  Lon: -80.115398, Lat: 26.783425
  Lon: -80.115318, Lat: 26.784535
  Lon: -80.115308, Lat: 26.785375
  Lon: -80.115163, Lat: 26.787094
  Lon: -80.115158, Lat: 26.787287
  Lon: -80.115090, Lat: 26.787754

Trip 10:
  Lon: -80.115090, Lat: 26.787754
  Lon: -80.115109, Lat: 26.787854
  Lon: -80.115112, Lat: 26.787961
  Lon: -80.115220, Lat: 26.787973
  Lon: -80.115232, Lat: 26.787976
  Lon: -80.115311, Lat: 26.788056
  Lon: -80.115319, Lat: 26.788051
  Lon: -80.115324, Lat: 26.787976
  Lon: -80.115312, Lat: 26.787974
  Lon: -80.115324, Lat: 26.787894
  Lon: -80.115335, Lat: 26.787658
  Lon: -80.115333, Lat: 26.787578
  Lon: -80.115336, Lat: 26.787576
  Lon: -80.115334, Lat: 26.787496
  Lon: -80.115338, Lat: 26.787411
  Lon: -80.115339, Lat: 26.787328
  Lon: -80.115362, Lat: 26.786898
  Lon: -80.115363, Lat: 26.786816
  Lon: -80.115377, Lat: 26.786541
  Lon: -80.115323, Lat: 26.785582
  Lon: -80.115308, Lat: 26.785375
  Lon: -80.115318, Lat: 26.784535
  Lon: -80.115467, Lat: 26.784080
  Lon: -80.115468, Lat: 26.783998
  Lon: -80.115489, Lat: 26.783508
  Lon: -80.115490, Lat: 26.783426
  Lon: -80.115513, Lat: 26.782927
  Lon: -80.115543, Lat: 26.782221
  Lon: -80.115572, Lat: 26.781513
  Lon: -80.115594, Lat: 26.780847
  Lon: -80.115624, Lat: 26.780190
  Lon: -80.115625, Lat: 26.780108
  Lon: -80.115622, Lat: 26.779722
  Lon: -80.115538, Lat: 26.778186
  Lon: -80.115379, Lat: 26.778187
  Lon: -80.115172, Lat: 26.778094
  Lon: -80.115081, Lat: 26.778093
  Lon: -80.114961, Lat: 26.778089
  Lon: -80.114869, Lat: 26.778171
  Lon: -80.114761, Lat: 26.778175
  Lon: -80.114680, Lat: 26.778170
  Lon: -80.114669, Lat: 26.778175
  Lon: -80.114588, Lat: 26.778169
  Lon: -80.114276, Lat: 26.778155
  Lon: -80.114184, Lat: 26.778072
  Lon: -80.113874, Lat: 26.778145
  Lon: -80.113782, Lat: 26.778062
  Lon: -80.113507, Lat: 26.778131
  Lon: -80.113416, Lat: 26.778048
  Lon: -80.113175, Lat: 26.778029
  Lon: -80.113083, Lat: 26.778028
  Lon: -80.112877, Lat: 26.778105
  Lon: -80.112878, Lat: 26.778022
  Lon: -80.112786, Lat: 26.778022
  Lon: -80.112662, Lat: 26.778015
  Lon: -80.112570, Lat: 26.778014
  Lon: -80.112301, Lat: 26.778089
  Lon: -80.112210, Lat: 26.778006
  Lon: -80.111950, Lat: 26.778079
  Lon: -80.111858, Lat: 26.778079
  Lon: -80.111780, Lat: 26.778072
  Lon: -80.111688, Lat: 26.778071
  Lon: -80.111377, Lat: 26.777981
  Lon: -80.111285, Lat: 26.778063
  Lon: -80.110929, Lat: 26.777960
  Lon: -80.110837, Lat: 26.778042
  Lon: -80.110137, Lat: 26.777940
  Lon: -80.110044, Lat: 26.778022
  Lon: -80.110066, Lat: 26.778218
  Lon: -80.110065, Lat: 26.778300
  Lon: -80.109973, Lat: 26.778300
  Lon: -80.109974, Lat: 26.778217
  Lon: -80.109782, Lat: 26.777924
  Lon: -80.109690, Lat: 26.778006
  Lon: -80.109342, Lat: 26.777913
  Lon: -80.109249, Lat: 26.777995
  Lon: -80.108822, Lat: 26.777901
  Lon: -80.108730, Lat: 26.777983
  Lon: -80.108354, Lat: 26.777889
  Lon: -80.108261, Lat: 26.777971
  Lon: -80.107928, Lat: 26.777899
  Lon: -80.107836, Lat: 26.777981
  Lon: -80.107806, Lat: 26.777963
  Lon: -80.107714, Lat: 26.777963
  Lon: -80.107660, Lat: 26.777857
  Lon: -80.107420, Lat: 26.777851
  Lon: -80.107334, Lat: 26.778072
  Lon: -80.107228, Lat: 26.778250
  Lon: -80.107228, Lat: 26.778332
  Lon: -80.107332, Lat: 26.778370
  Lon: -80.107331, Lat: 26.778464
  Lon: -80.107298, Lat: 26.778592
  Lon: -80.107290, Lat: 26.778629
  Lon: -80.107275, Lat: 26.778821
  Lon: -80.107274, Lat: 26.778904
  Lon: -80.107260, Lat: 26.779119
  Lon: -80.107161, Lat: 26.779148
  Lon: -80.107161, Lat: 26.779230
  Lon: -80.107150, Lat: 26.779342
  Lon: -80.107141, Lat: 26.779808
  Lon: -80.107209, Lat: 26.780074
  Lon: -80.107210, Lat: 26.780115
  Lon: -80.107209, Lat: 26.780198
  Lon: -80.107117, Lat: 26.780197
  Lon: -80.107104, Lat: 26.780413
  Lon: -80.107196, Lat: 26.780414
  Lon: -80.107195, Lat: 26.780496
  Lon: -80.107103, Lat: 26.780496
  Lon: -80.107093, Lat: 26.780706
  Lon: -80.107185, Lat: 26.780707
  Lon: -80.107184, Lat: 26.780789
  Lon: -80.107092, Lat: 26.780789
  Lon: -80.107083, Lat: 26.780979
  Lon: -80.107175, Lat: 26.780979
  Lon: -80.107174, Lat: 26.781062
  Lon: -80.107082, Lat: 26.781061
  Lon: -80.107070, Lat: 26.781202
  Lon: -80.107162, Lat: 26.781202
  Lon: -80.107161, Lat: 26.781285
  Lon: -80.107069, Lat: 26.781284
  Lon: -80.107062, Lat: 26.781389
  Lon: -80.107154, Lat: 26.781389
  Lon: -80.107154, Lat: 26.781472
  Lon: -80.107062, Lat: 26.781471
  Lon: -80.107049, Lat: 26.781760
  Lon: -80.107141, Lat: 26.781760
  Lon: -80.107140, Lat: 26.781843
  Lon: -80.107048, Lat: 26.781842
  Lon: -80.107042, Lat: 26.781953
  Lon: -80.107133, Lat: 26.781954
  Lon: -80.107133, Lat: 26.782036
  Lon: -80.107041, Lat: 26.782036
  Lon: -80.107037, Lat: 26.782168
  Lon: -80.107129, Lat: 26.782169
  Lon: -80.107128, Lat: 26.782251
  Lon: -80.107036, Lat: 26.782251
  Lon: -80.107025, Lat: 26.782435
  Lon: -80.107117, Lat: 26.782435
  Lon: -80.107117, Lat: 26.782518
  Lon: -80.107025, Lat: 26.782517
  Lon: -80.107014, Lat: 26.782691
  Lon: -80.107106, Lat: 26.782691
  Lon: -80.107106, Lat: 26.782774
  Lon: -80.107014, Lat: 26.782773
  Lon: -80.106995, Lat: 26.782953
  Lon: -80.107087, Lat: 26.782953
  Lon: -80.107086, Lat: 26.783036
  Lon: -80.106994, Lat: 26.783035
  Lon: -80.107084, Lat: 26.783149
  Lon: -80.106992, Lat: 26.783148
  Lon: -80.106985, Lat: 26.783232
  Lon: -80.106916, Lat: 26.783231
  Lon: -80.106780, Lat: 26.783244
  Lon: -80.106479, Lat: 26.783239
  Lon: -80.105709, Lat: 26.783298
  Lon: -80.105617, Lat: 26.783297
  Lon: -80.105615, Lat: 26.783228
  Lon: -80.105617, Lat: 26.783215
  Lon: -80.105707, Lat: 26.783228
  Lon: -80.106133, Lat: 26.783304
  Lon: -80.106225, Lat: 26.783305
  Lon: -80.106478, Lat: 26.783321
  Lon: -80.106570, Lat: 26.783322
  Lon: -80.106687, Lat: 26.783325
  Lon: -80.106779, Lat: 26.783326
  Lon: -80.106907, Lat: 26.783372
  Lon: -80.106957, Lat: 26.783678
  Lon: -80.106989, Lat: 26.783741
  Lon: -80.107081, Lat: 26.783742
  Lon: -80.107081, Lat: 26.783824
  Lon: -80.106989, Lat: 26.783824
  Lon: -80.106973, Lat: 26.784133
  Lon: -80.107065, Lat: 26.784134
  Lon: -80.107065, Lat: 26.784216
  Lon: -80.107072, Lat: 26.784282
  Lon: -80.106973, Lat: 26.784216
  Lon: -80.106980, Lat: 26.784281
  Lon: -80.106980, Lat: 26.784364
  Lon: -80.107072, Lat: 26.784364
  Lon: -80.106967, Lat: 26.784663
  Lon: -80.107059, Lat: 26.784663
  Lon: -80.107058, Lat: 26.784746
  Lon: -80.106966, Lat: 26.784745
  Lon: -80.106953, Lat: 26.785027
  Lon: -80.107045, Lat: 26.785028
  Lon: -80.107045, Lat: 26.785110
  Lon: -80.106953, Lat: 26.785110
  Lon: -80.106943, Lat: 26.785421
  Lon: -80.107035, Lat: 26.785421
  Lon: -80.107034, Lat: 26.785504
  Lon: -80.106942, Lat: 26.785503
  Lon: -80.106932, Lat: 26.785701
  Lon: -80.107024, Lat: 26.785702
  Lon: -80.107023, Lat: 26.785784
  Lon: -80.106931, Lat: 26.785784
  Lon: -80.106920, Lat: 26.786032
  Lon: -80.107011, Lat: 26.786032
  Lon: -80.107011, Lat: 26.786115
  Lon: -80.106919, Lat: 26.786114
  Lon: -80.106904, Lat: 26.786372
  Lon: -80.106996, Lat: 26.786372
  Lon: -80.106996, Lat: 26.786455
  Lon: -80.106904, Lat: 26.786454
  Lon: -80.106883, Lat: 26.786733
  Lon: -80.106975, Lat: 26.786733
  Lon: -80.106975, Lat: 26.786816
  Lon: -80.106883, Lat: 26.786815
  Lon: -80.106969, Lat: 26.786985
  Lon: -80.107027, Lat: 26.787130
  Lon: -80.107559, Lat: 26.787133
  Lon: -80.107972, Lat: 26.787139
  Lon: -80.108936, Lat: 26.787166
  Lon: -80.109213, Lat: 26.787172
  Lon: -80.109305, Lat: 26.787172
  Lon: -80.109963, Lat: 26.787180
  Lon: -80.110175, Lat: 26.787189
  Lon: -80.110267, Lat: 26.787190
  Lon: -80.111286, Lat: 26.787218
  Lon: -80.111643, Lat: 26.787226
  Lon: -80.111850, Lat: 26.787236
  Lon: -80.111942, Lat: 26.787236
  Lon: -80.112264, Lat: 26.787249
  Lon: -80.112356, Lat: 26.787249
  Lon: -80.112509, Lat: 26.787252
  Lon: -80.112601, Lat: 26.787252
  Lon: -80.113165, Lat: 26.787271
  Lon: -80.113257, Lat: 26.787272
  Lon: -80.113549, Lat: 26.787278
  Lon: -80.113825, Lat: 26.787290
  Lon: -80.113866, Lat: 26.787300
  Lon: -80.113916, Lat: 26.787374
  Lon: -80.114135, Lat: 26.787381
  Lon: -80.114574, Lat: 26.787306
  Lon: -80.114807, Lat: 26.787315
  Lon: -80.114899, Lat: 26.787315
  Lon: -80.115158, Lat: 26.787287
  Lon: -80.115163, Lat: 26.787094
  Lon: -80.115505, Lat: 26.785582
  Lon: -80.115655, Lat: 26.785595
  Lon: -80.117134, Lat: 26.786506
  Lon: -80.117382, Lat: 26.786235
  Lon: -80.117446, Lat: 26.786255
  Lon: -80.117354, Lat: 26.786172
  Lon: -80.117446, Lat: 26.786173
  Lon: -80.117753, Lat: 26.785789
  Lon: -80.117845, Lat: 26.785789
  Lon: -80.117754, Lat: 26.785706
  Lon: -80.117846, Lat: 26.785707
  Lon: -80.117900, Lat: 26.785624
  Lon: -80.118046, Lat: 26.785443
  Lon: -80.118112, Lat: 26.785374
  Lon: -80.118204, Lat: 26.785374
  Lon: -80.118113, Lat: 26.785291
  Lon: -80.118205, Lat: 26.785292
  Lon: -80.118358, Lat: 26.785079
  Lon: -80.118450, Lat: 26.785079
  Lon: -80.118358, Lat: 26.784996
  Lon: -80.118450, Lat: 26.784997
  Lon: -80.118612, Lat: 26.784768
  Lon: -80.118703, Lat: 26.784769
  Lon: -80.118612, Lat: 26.784686
  Lon: -80.118704, Lat: 26.784686
  Lon: -80.118863, Lat: 26.784455
  Lon: -80.118864, Lat: 26.784372
  Lon: -80.118938, Lat: 26.784336
  Lon: -80.118938, Lat: 26.784254
  Lon: -80.118746, Lat: 26.783956
  Lon: -80.118746, Lat: 26.783874
  Lon: -80.118456, Lat: 26.783530
  Lon: -80.118457, Lat: 26.783447
  Lon: -80.118011, Lat: 26.783036
  Lon: -80.117497, Lat: 26.782556
  Lon: -80.117004, Lat: 26.782106
  Lon: -80.117005, Lat: 26.782023
  Lon: -80.116529, Lat: 26.781627
  Lon: -80.116529, Lat: 26.781545
  Lon: -80.116124, Lat: 26.781082
  Lon: -80.116124, Lat: 26.780999
  Lon: -80.116047, Lat: 26.780952
  Lon: -80.116048, Lat: 26.780869
  Lon: -80.115968, Lat: 26.780813
  Lon: -80.115969, Lat: 26.780731
  Lon: -80.116198, Lat: 26.780327
  Lon: -80.116199, Lat: 26.780245
  Lon: -80.116010, Lat: 26.779695
  Lon: -80.116011, Lat: 26.779613
  Lon: -80.115979, Lat: 26.779336
  Lon: -80.115888, Lat: 26.779253
  Lon: -80.115938, Lat: 26.779173
  Lon: -80.115965, Lat: 26.778281
  Lon: -80.116326, Lat: 26.778230
  Lon: -80.116418, Lat: 26.778231
  Lon: -80.116650, Lat: 26.778159
  Lon: -80.116742, Lat: 26.778160
  Lon: -80.116741, Lat: 26.778243
  Lon: -80.116649, Lat: 26.778242
  Lon: -80.116419, Lat: 26.778148
  Lon: -80.116327, Lat: 26.778148
  Lon: -80.116024, Lat: 26.778151
  Lon: -80.116032, Lat: 26.777921
  Lon: -80.115940, Lat: 26.777920
  Lon: -80.115940, Lat: 26.777838
  Lon: -80.116032, Lat: 26.777838
  Lon: -80.115951, Lat: 26.777570
  Lon: -80.116043, Lat: 26.777571
  Lon: -80.116043, Lat: 26.777488
  Lon: -80.115952, Lat: 26.777488
  Lon: -80.115964, Lat: 26.777209
  Lon: -80.116056, Lat: 26.777209
  Lon: -80.116056, Lat: 26.777127
  Lon: -80.115965, Lat: 26.777126
  Lon: -80.115972, Lat: 26.776851
  Lon: -80.116064, Lat: 26.776851
  Lon: -80.116064, Lat: 26.776769
  Lon: -80.115972, Lat: 26.776768
  Lon: -80.115987, Lat: 26.776363
  Lon: -80.116079, Lat: 26.776363
  Lon: -80.116079, Lat: 26.776281
  Lon: -80.115987, Lat: 26.776280
  Lon: -80.116004, Lat: 26.775913
  Lon: -80.116096, Lat: 26.775914
  Lon: -80.116097, Lat: 26.775831
  Lon: -80.116005, Lat: 26.775831
  Lon: -80.116025, Lat: 26.775456
  Lon: -80.116117, Lat: 26.775456
  Lon: -80.116117, Lat: 26.775374
  Lon: -80.116025, Lat: 26.775373
  Lon: -80.116047, Lat: 26.775029
  Lon: -80.116139, Lat: 26.775030
  Lon: -80.116140, Lat: 26.774947
  Lon: -80.116048, Lat: 26.774947
  Lon: -80.116069, Lat: 26.774542
  Lon: -80.116161, Lat: 26.774543
  Lon: -80.116162, Lat: 26.774460
  Lon: -80.116070, Lat: 26.774460
  Lon: -80.116087, Lat: 26.774070
  Lon: -80.116179, Lat: 26.774071
  Lon: -80.116180, Lat: 26.773988
  Lon: -80.116088, Lat: 26.773988
  Lon: -80.116106, Lat: 26.773621
  Lon: -80.116198, Lat: 26.773622
  Lon: -80.116199, Lat: 26.773540
  Lon: -80.116107, Lat: 26.773539
  Lon: -80.116121, Lat: 26.773276
  Lon: -80.116213, Lat: 26.773276
  Lon: -80.116214, Lat: 26.773194
  Lon: -80.116122, Lat: 26.773193
  Lon: -80.116099, Lat: 26.772783
  Lon: -80.116009, Lat: 26.772780
  Lon: -80.115715, Lat: 26.776104
  Lon: -80.115685, Lat: 26.776744
  Lon: -80.115655, Lat: 26.777385
  Lon: -80.115631, Lat: 26.778055
  Lon: -80.115600, Lat: 26.778681
  Lon: -80.115567, Lat: 26.779398
  Lon: -80.115318, Lat: 26.784535
  Lon: -80.115308, Lat: 26.785375
  Lon: -80.115163, Lat: 26.787094
  Lon: -80.115158, Lat: 26.787287
  Lon: -80.115090, Lat: 26.787754

